Koordinatensystem : Lambert konform konisch
Rechtswert        : 4159500 Meter
Hochwert          : 2614500 Meter
Hoehenlage        : 584 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4159500 2614500  1  1  1  -2.2  945 163  4.2 6  3.1  90    0    0 220 -305  2
4159500 2614500  1  1  2  -2.4  945 153  4.7 6  3.0  88    0    0 219 -304  2
4159500 2614500  1  1  3  -2.5  945 140  4.9 7  2.9  87    0    0 235 -304  2
4159500 2614500  1  1  4  -2.5  945 138  4.9 7  3.0  87    0    0 255 -304  2
4159500 2614500  1  1  5  -2.6  945 135  4.8 8  3.0  88    0    0 263 -304  2
4159500 2614500  1  1  6  -2.9  944 135  5.3 8  3.0  88    0    0 262 -303  2
4159500 2614500  1  1  7  -2.9  945 121  4.4 8  3.0  91    0    0 260 -302  2
4159500 2614500  1  1  8  -2.7  945 124  4.0 6  3.0  90    0    0 247 -301  2
4159500 2614500  1  1  9  -3.3  945 133  2.6 6  3.0  91    2   10 235 -301  2
4159500 2614500  1  1 10  -3.0  945 131  3.6 6  3.0  94   32   51 235 -301  2
4159500 2614500  1  1 11  -1.7  946 124  4.7 7  3.1  90   31   92 242 -304  2
4159500 2614500  1  1 12  -1.4  947 134  4.7 7  3.2  88   29  115 250 -309  2
4159500 2614500  1  1 13  -0.5  946 126  5.0 7  3.3  86   31  119 252 -313  2
4159500 2614500  1  1 14   0.1  946 120  4.9 7  3.2  81   53  107 254 -315  2
4159500 2614500  1  1 15  -0.9  945 121  5.0 6  3.2  81   17   76 248 -316  2
4159500 2614500  1  1 16  -1.8  945 128  5.2 6  3.1  85    2   29 240 -315  2
4159500 2614500  1  1 17  -2.1  945 135  4.7 6  3.1  88    0    1 240 -312  2
4159500 2614500  1  1 18  -2.7  945 135  4.3 5  3.0  89    0    0 234 -309  2
4159500 2614500  1  1 19  -3.6  945 130  5.3 4  3.0  92    0    0 222 -307  2
4159500 2614500  1  1 20  -1.8  945 133  5.1 6  3.0  89    0    0 229 -307  2
4159500 2614500  1  1 21  -2.7  945 133  5.2 8  3.0  87    0    0 250 -306  2
4159500 2614500  1  1 22  -3.0  945 131  5.5 5  3.0  91    0    0 243 -305  2
4159500 2614500  1  1 23  -3.0  945 140  4.4 4  3.0  92    0    0 224 -303  2
4159500 2614500  1  1 24  -3.3  945 135  3.8 7  3.0  93    0    0 233 -302  2
4159500 2614500  1  2  1  -2.7  945 139  3.1 8  3.0  93    0    0 252 -301  2
4159500 2614500  1  2  2  -3.0  945 137  3.0 8  3.0  92    0    0 258 -300  2
4159500 2614500  1  2  3  -2.9  945 140  3.2 6  3.0  91    0    0 248 -299  2
4159500 2614500  1  2  4  -3.9  945 142  3.8 3  2.9  93    0    0 227 -298  2
4159500 2614500  1  2  5  -3.6  945 145  3.9 3  2.9  95    0    0 213 -297  2
4159500 2614500  1  2  6  -3.7  944 143  3.6 2  2.9  94    0    0 208 -296  2
4159500 2614500  1  2  7  -3.9  944 146  3.0 5  2.9  94    0    0 217 -296  2
4159500 2614500  1  2  8  -4.4  944 145  2.3 6  2.8  95    0    0 235 -295  2
4159500 2614500  1  2  9  -4.2  944 143  2.4 6  2.8  96    0    9 239 -294  2
4159500 2614500  1  2 10  -3.4  944 148  2.8 5  2.9  95   12   47 237 -296  2
4159500 2614500  1  2 11  -2.1  944 134  2.6 6  3.0  91    8   80 239 -299  2
4159500 2614500  1  2 12  -1.2  944 136  2.5 7  3.2  88   18  107 252 -305  2
4159500 2614500  1  2 13  -0.8  943 138  1.9 4  3.3  87  172   78 244 -309  2
4159500 2614500  1  2 14  -0.6  943 138  3.0 4  3.2  84  163   67 229 -312  2
4159500 2614500  1  2 15  -1.3  942 141  2.9 5  3.2  84   68   69 235 -312  2
4159500 2614500  1  2 16  -2.8  941 146  3.0 5  3.1  89   13   36 238 -311  2
4159500 2614500  1  2 17  -3.0  941 137  3.9 6  3.0  91    0    4 241 -308  2
4159500 2614500  1  2 18  -2.5  941 138  4.1 6  3.0  90    0    0 249 -305  2
4159500 2614500  1  2 19  -2.4  941 142  4.0 5  3.0  88    0    0 245 -305  2
4159500 2614500  1  2 20  -3.1  942 132  4.5 5  2.9  88    0    0 238 -304  2
4159500 2614500  1  2 21  -4.1  940 136  5.2 4  2.9  92    0    0 230 -303  2
4159500 2614500  1  2 22  -4.0  940 137  4.1 5  2.8  94    0    0 228 -302  2
4159500 2614500  1  2 23  -3.8  941 138  3.7 5  2.9  93    0    0 236 -301  2
4159500 2614500  1  2 24  -3.9  941 144  3.4 5  2.9  94    0    0 238 -301  2
4159500 2614500  1  3  1  -4.0  941 138  3.4 4  2.9  96    0    0 233 -300  2
4159500 2614500  1  3  2  -3.4  941 141  3.3 7  3.0  96    0    0 248 -300  2
4159500 2614500  1  3  3  -3.0  941 141  2.7 7  3.1  97    0    0 269 -300  2
4159500 2614500  1  3  4  -2.5  942 138  2.8 8  3.3  98    0    0 277 -301  2
4159500 2614500  1  3  5  -2.7  941 132  3.8 8  3.3  98    0    0 285 -303  2
4159500 2614500  1  3  6  -2.6  941 138  4.4 7  3.3  98    0    0 279 -306  2
4159500 2614500  1  3  7  -1.5  941 152  3.2 8  3.4  97    0    0 282 -308  2
4159500 2614500  1  3  8  -2.4  941 160  3.4 8  3.5  98    0    0 289 -311  2
4159500 2614500  1  3  9  -1.4  941 147  3.5 8  3.5  99   13    4 289 -313  2
