Koordinatensystem : Lambert konform konisch
Rechtswert        : 4315500 Meter
Hochwert          : 2755500 Meter
Hoehenlage        : 126 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4315500 2755500  1  1  1  -0.9 1002 205  4.6 7  3.2  88    0    0 276 -304  4
4315500 2755500  1  1  2  -2.3 1002 210  3.9 6  2.9  88    0    0 276 -304  4
4315500 2755500  1  1  3  -3.5 1001 212  3.4 5  2.7  89    0    0 261 -303  4
4315500 2755500  1  1  4  -4.4 1001 204  3.4 3  2.6  91    0    0 229 -301  4
4315500 2755500  1  1  5  -4.8 1001 199  3.5 2  2.5  92    0    0 207 -299  4
4315500 2755500  1  1  6  -5.6 1001 185  3.6 1  2.4  94    0    0 197 -295  4
4315500 2755500  1  1  7  -4.8 1000 188  3.8 0  2.4  92    0    0 184 -291  4
4315500 2755500  1  1  8  -4.1 1000 175  3.5 0  2.4  87    0    0 181 -288  4
4315500 2755500  1  1  9  -4.1  999 192  3.3 0  2.4  84    7    9 182 -286  4
4315500 2755500  1  1 10  -2.9  999 176  4.3 2  2.4  80   71   34 197 -286  4
4315500 2755500  1  1 11  -1.5  999 163  5.2 2  2.4  75  120   52 211 -291  4
4315500 2755500  1  1 12  -0.4  998 171  5.9 4  2.5  70  114   84 223 -296  4
4315500 2755500  1  1 13   0.3  997 181  7.2 3  2.5  65  106   94 228 -301  4
4315500 2755500  1  1 14   0.0  996 174  6.4 3  2.5  63  108   77 219 -302  4
4315500 2755500  1  1 15  -0.2  996 167  6.2 3  2.4  63   45   63 213 -302  4
4315500 2755500  1  1 16  -0.5  994 168  6.3 5  2.4  63    3   23 219 -300  4
4315500 2755500  1  1 17  -0.5  994 162  5.9 7  2.3  63    0    0 248 -299  4
4315500 2755500  1  1 18  -0.3  993 159  6.7 7  2.4  63    0    0 265 -301  4
4315500 2755500  1  1 19  -0.1  992 160  5.3 8  2.4  62    0    0 277 -304  4
4315500 2755500  1  1 20   0.2  992 179  5.9 8  2.4  62    0    0 295 -307  4
4315500 2755500  1  1 21   0.3  991 185  5.9 8  2.5  64    0    0 297 -309  4
4315500 2755500  1  1 22   0.3  991 193  6.5 8  2.6  66    0    0 298 -311  4
4315500 2755500  1  1 23  -0.1  991 188  6.1 8  2.8  71    0    0 301 -312  4
4315500 2755500  1  1 24  -0.3  990 190  5.8 8  3.0  78    0    0 304 -312  4
4315500 2755500  1  2  1   0.1  990 186  6.4 8  3.2  82    0    0 307 -313  4
4315500 2755500  1  2  2   0.1  990 196  5.6 8  3.2  83    0    0 309 -314  4
4315500 2755500  1  2  3   0.3  990 183  5.9 8  3.3  83    0    0 311 -315  4
4315500 2755500  1  2  4   0.6  989 179  8.6 8  3.3  82    0    0 313 -316  4
4315500 2755500  1  2  5   0.8  989 204  5.1 8  3.3  81    0    0 314 -317  4
4315500 2755500  1  2  6   0.7  989 203  6.3 7  3.2  79    0    0 305 -317  4
4315500 2755500  1  2  7   0.6  989 189  6.8 7  3.2  79    0    0 296 -317  4
4315500 2755500  1  2  8   0.8  988 188  7.0 8  3.3  80    0    0 302 -318  4
4315500 2755500  1  2  9   1.1  988 193  7.5 8  3.3  80    0    3 309 -319  4
4315500 2755500  1  2 10   1.2  988 185  7.3 8  3.4  81    0   30 310 -319  4
4315500 2755500  1  2 11   1.5  988 192  6.1 8  3.4  80    1   59 310 -319  4
4315500 2755500  1  2 12   1.9  988 195  6.2 8  3.4  78    0   65 311 -319  4
4315500 2755500  1  2 13   2.2  988 198  8.1 8  3.5  78    0   61 312 -319  4
4315500 2755500  1  2 14   1.7  988 192  8.5 6  3.5  78    0   52 295 -321  4
4315500 2755500  1  2 15   2.0  988 178  5.9 7  3.5  79    0   24 284 -323  4
4315500 2755500  1  2 16   2.0  987 188  5.8 8  3.6  80    0    6 304 -322  4
4315500 2755500  1  2 17   1.9  988 197  5.9 8  3.7  83    0    0 313 -320  4
4315500 2755500  1  2 18   1.8  988 188  5.7 8  3.7  84    0    0 314 -319  4
4315500 2755500  1  2 19   1.6  988 189  5.6 7  3.8  86    0    0 306 -319  4
4315500 2755500  1  2 20   1.6  988 191  6.8 6  3.8  86    0    0 289 -320  4
4315500 2755500  1  2 21   1.5  988 188  5.2 7  3.7  85    0    0 289 -319  4
4315500 2755500  1  2 22   1.4  989 185  5.2 8  3.6  84    0    0 305 -319  4
4315500 2755500  1  2 23   1.3  989 195  5.3 8  3.6  85    0    0 310 -319  4
4315500 2755500  1  2 24   1.3  989 195  5.6 7  3.6  85    0    0 303 -320  4
4315500 2755500  1  3  1   1.3  989 187  6.2 5  3.6  84    0    0 281 -320  4
4315500 2755500  1  3  2   1.3  989 198  6.5 4  3.6  84    0    0 263 -320  4
4315500 2755500  1  3  3   1.1  989 196  5.6 4  3.6  85    0    0 256 -320  4
4315500 2755500  1  3  4   1.0  989 192  6.3 4  3.6  86    0    0 256 -322  4
4315500 2755500  1  3  5   1.2  989 184  6.0 6  3.6  86    0    0 269 -323  4
4315500 2755500  1  3  6   1.2  989 186  3.9 6  3.6  86    0    0 281 -323  4
4315500 2755500  1  3  7   1.4  989 174  5.5 5  3.7  86    0    0 274 -323  4
4315500 2755500  1  3  8   1.4  989 196  5.3 7  3.7  85    0    0 279 -322  4
4315500 2755500  1  3  9   1.7  989 195  5.3 8  3.7  84    0    3 297 -323  4
4315500 2755500  1  3 10   2.1  990 194  5.8 8  3.7  84    0   18 303 -326  4
4315500 2755500  1  3 11   2.9  990 186  5.1 7  3.8  82    7   61 297 -329  4
4315500 2755500  1  3 12   3.6  992 190  5.0 7  3.9  80   14   83 292 -331  4
4315500 2755500  1  3 13   3.5  992 185  3.8 7  4.0  81   14   87 294 -334  4
4315500 2755500  1  3 14   4.6  992 200  3.7 5  4.2  80   43   76 287 -336  4
4315500 2755500  1  3 15   4.4  992 192  4.4 4  4.2  79   77   33 277 -336  4
4315500 2755500  1  3 16   4.0  992 187  4.9 6  4.2  80    0   20 281 -335  4
4315500 2755500  1  3 17   3.4  993 210  3.9 8  4.2  82    0    0 298 -333  4
4315500 2755500  1  3 18   3.1  993 209  4.2 8  4.2  87    0    0 306 -329  4
4315500 2755500  1  3 19   3.6  993 218  4.5 7  4.5  91    0    0 301 -325  4
4315500 2755500  1  3 20   3.5  994 233  4.6 7  4.6  92    0    0 296 -321  4
4315500 2755500  1  3 21   3.6  995 231  4.2 8  4.6  92    0    0 300 -319  4
4315500 2755500  1  3 22   3.4  995 232  3.8 7  4.5  90    0    0 299 -318  4
4315500 2755500  1  3 23   3.2  995 229  3.3 7  4.4  90    0    0 291 -318  4
4315500 2755500  1  3 24   2.8  996 227  3.7 6  4.3  90    0    0 284 -318  4
4315500 2755500  1  4  1   1.6  996 212  2.3 5  4.2  92    0    0 272 -318  4
4315500 2755500  1  4  2   0.9  996 196  2.5 2  4.0  94    0    0 250 -317  4
4315500 2755500  1  4  3   0.5  996 197  2.7 0  3.8  94    0    0 221 -317  4
4315500 2755500  1  4  4   0.7  996 187  2.2 1  3.8  95    0    0 215 -317  4
4315500 2755500  1  4  5   0.0  996 160  2.4 3  3.8  97    0    0 229 -317  4
4315500 2755500  1  4  6   0.3  995 170  4.0 1  3.8  97    0    0 223 -316  4
4315500 2755500  1  4  7  -0.3  995 172  3.7 2  3.7  96    0    0 209 -316  4
4315500 2755500  1  4  8   0.5  995 157  4.7 1  3.7  94    0    0 199 -316  4
4315500 2755500  1  4  9   0.6  995 164  4.3 1  3.8  94    6   11 185 -318  4
4315500 2755500  1  4 10   1.8  994 166  3.5 4  3.9  92   42   49 206 -320  4
4315500 2755500  1  4 11   3.1  993 172  3.6 5  4.0  87   66   87 244 -323  4
4315500 2755500  1  4 12   4.7  994 166  3.5 5  4.2  81  103  106 261 -326  4
4315500 2755500  1  4 13   6.0  993 168  4.5 4  4.2  75  134  103 261 -328  4
4315500 2755500  1  4 14   6.6  992 177  4.2 3  4.2  70  109   95 251 -329  4
4315500 2755500  1  4 15   6.1  992 167  3.9 3  4.1  68   60   72 242 -329  4
4315500 2755500  1  4 16   4.6  991 151  3.0 4  4.1  72    9   29 243 -327  4
4315500 2755500  1  4 17   3.7  991 165  1.9 6  4.1  78    0    0 269 -326  4
4315500 2755500  1  4 18   3.2  991 170  2.8 7  4.0  81    0    0 297 -327  4
4315500 2755500  1  4 19   3.3  991 188  4.2 7  4.1  83    0    0 307 -328  4
4315500 2755500  1  4 20   3.2  992 170  4.7 7  4.1  84    0    0 308 -328  4
4315500 2755500  1  4 21   3.0  991 192  5.3 7  4.2  86    0    0 308 -329  4
4315500 2755500  1  4 22   3.2  991 187  6.2 8  4.2  87    0    0 315 -329  4
4315500 2755500  1  4 23   2.9  991 186  5.9 7  4.2  86    0    0 315 -329  4
4315500 2755500  1  4 24   3.0  991 178  5.8 8  4.2  87    0    0 314 -330  4
4315500 2755500  1  5  1   2.9  991 184  5.8 8  4.3  89    0    0 321 -331  4
4315500 2755500  1  5  2   3.2  991 186  5.0 7  4.3  89    0    0 314 -331  4
4315500 2755500  1  5  3   3.0  991 192  5.2 6  4.3  88    0    0 301 -331  4
4315500 2755500  1  5  4   3.0  991 183  5.6 8  4.2  88    0    0 306 -329  4
