Koordinatensystem : Lambert konform konisch
Rechtswert        : 3870500 Meter
Hochwert          : 2830500 Meter
Hoehenlage        : 69 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3870500 2830500  1  1  1   0.6 1012 186  1.8 6  3.8  95    0    0 293 -296  1
3870500 2830500  1  1  2   1.2 1012 216  2.3 6  3.9  95    0    0 293 -295  1
3870500 2830500  1  1  3   1.7 1011 237  2.8 7  4.1  95    0    0 293 -297  1
3870500 2830500  1  1  4   1.9 1011 238  3.0 7  4.1  95    0    0 291 -301  1
3870500 2830500  1  1  5   2.2 1011 242  3.3 7  4.2  95    0    0 291 -306  1
3870500 2830500  1  1  6   2.3 1010 239  3.8 7  4.3  95    0    0 291 -310  1
3870500 2830500  1  1  7   2.6 1009 257  4.1 8  4.3  96    0    0 297 -314  1
3870500 2830500  1  1  8   2.7 1009 260  4.1 8  4.4  96    0    0 302 -317  1
3870500 2830500  1  1  9   2.6 1009 257  3.8 8  4.4  96    0    0 303 -319  1
3870500 2830500  1  1 10   2.6 1009 272  3.5 8  4.5  97    0   13 305 -319  1
3870500 2830500  1  1 11   2.8 1009 275  3.1 7  4.5  97    0   27 302 -319  1
3870500 2830500  1  1 12   2.7 1009 291  2.1 7  4.4  96    0   42 297 -319  1
3870500 2830500  1  1 13   2.9 1009 282  2.5 5  4.4  94    0   79 285 -319  1
3870500 2830500  1  1 14   3.0 1009 289  3.0 5  4.3  92    7   90 273 -319  1
3870500 2830500  1  1 15   3.1 1009 291  2.8 3  4.3  90   16   74 260 -319  1
3870500 2830500  1  1 16   2.9 1009 300  2.3 6  4.2  90    0   25 265 -319  1
3870500 2830500  1  1 17   2.4 1009 292  2.0 6  4.2  90    0    0 283 -315  1
3870500 2830500  1  1 18   2.0 1010 289  1.8 4  4.1  91    0    0 270 -309  1
3870500 2830500  1  1 19   2.1 1010 297  1.7 4  4.0  90    0    0 258 -309  1
3870500 2830500  1  1 20   1.8 1010 290  1.7 5  3.9  90    0    0 262 -307  1
3870500 2830500  1  1 21   1.6 1010 297  1.4 5  3.9  90    0    0 267 -301  1
3870500 2830500  1  1 22   1.3 1011 291  1.3 5  3.8  90    0    0 265 -298  1
3870500 2830500  1  1 23   1.2 1011 286  1.6 6  3.7  90    0    0 271 -296  1
3870500 2830500  1  1 24   0.8 1011 285  1.9 6  3.7  90    0    0 275 -296  1
3870500 2830500  1  2  1  -0.1 1011 289  1.8 7  3.6  92    0    0 277 -296  1
3870500 2830500  1  2  2   0.3 1011 286  1.9 7  3.5  92    0    0 280 -297  1
3870500 2830500  1  2  3   0.5 1011 290  1.7 8  3.6  92    0    0 284 -299  1
3870500 2830500  1  2  4   0.4 1011 285  2.0 8  3.6  92    0    0 288 -301  1
3870500 2830500  1  2  5   0.5 1011 286  1.5 6  3.6  92    0    0 276 -305  1
3870500 2830500  1  2  6   0.5 1011 289  1.5 6  3.6  92    0    0 265 -306  1
3870500 2830500  1  2  7   0.6 1011 284  1.3 7  3.7  92    0    0 268 -305  1
3870500 2830500  1  2  8   0.3 1012 284  1.2 7  3.7  93    0    0 271 -304  1
3870500 2830500  1  2  9   0.4 1012 279  1.3 7  3.6  93    0    2 270 -305  1
3870500 2830500  1  2 10   0.3 1012 282  2.1 6  3.7  94    1   30 264 -306  1
3870500 2830500  1  2 11   0.6 1012 289  2.1 3  3.7  93   57   57 246 -309  1
3870500 2830500  1  2 12   1.2 1013 294  1.9 2  3.6  89   86   71 227 -312  1
3870500 2830500  1  2 13   1.5 1013 290  2.3 1  3.6  85   78   85 218 -314  1
3870500 2830500  1  2 14   1.6 1013 288  2.6 3  3.6  84   27   88 224 -316  1
3870500 2830500  1  2 15   1.8 1012 275  2.0 5  3.6  84    6   59 246 -317  1
3870500 2830500  1  2 16   1.6 1012 274  2.1 6  3.6  85    4   26 262 -317  1
3870500 2830500  1  2 17   1.6 1013 300  1.8 7  3.7  86    0    0 272 -316  1
3870500 2830500  1  2 18   1.7 1013 291  2.1 8  3.7  88    0    0 281 -313  1
3870500 2830500  1  2 19   1.5 1013 286  1.7 8  3.8  88    0    0 285 -308  1
3870500 2830500  1  2 20   1.4 1013 285  2.2 7  3.8  89    0    0 278 -304  1
3870500 2830500  1  2 21   0.9 1013 276  1.5 7  3.7  91    0    0 272 -302  1
3870500 2830500  1  2 22   0.7 1013 272  1.7 8  3.7  92    0    0 274 -300  1
3870500 2830500  1  2 23   0.5 1014 286  0.9 8  3.7  93    0    0 277 -299  1
3870500 2830500  1  2 24   0.2 1014 273  1.3 8  3.7  94    0    0 276 -299  1
3870500 2830500  1  3  1   0.3 1014 278  1.7 6  3.6  94    0    0 267 -300  1
3870500 2830500  1  3  2  -0.2 1014 286  1.4 7  3.6  94    0    0 260 -300  1
3870500 2830500  1  3  3  -0.1 1014 278  1.4 7  3.6  95    0    0 264 -300  1
3870500 2830500  1  3  4  -0.4 1014 268  0.9 7  3.6  96    0    0 264 -300  1
3870500 2830500  1  3  5  -0.4 1014 283  0.8 8  3.6  97    0    0 266 -299  1
3870500 2830500  1  3  6  -0.2 1014 272  0.6 8  3.6  97    0    0 268 -299  1
3870500 2830500  1  3  7  -0.3 1014 268  1.1 8  3.6  97    0    0 268 -298  1
3870500 2830500  1  3  8  -0.5 1014 257  1.3 8  3.6  97    0    0 267 -297  1
3870500 2830500  1  3  9  -0.4 1014 253  0.8 6  3.5  96    0    0 258 -298  1
3870500 2830500  1  3 10  -0.6 1014 251  0.8 6  3.5  97    0   24 247 -300  1
3870500 2830500  1  3 11  -0.4 1014 243  0.8 6  3.5  97    0   48 244 -303  1
3870500 2830500  1  3 12  -0.6 1014 235  1.5 6  3.5  96    3   70 242 -307  1
3870500 2830500  1  3 13  -0.4 1014 245  1.8 6  3.5  96    0   66 241 -309  1
3870500 2830500  1  3 14  -0.3 1014 242  1.5 7  3.6  96    0   66 246 -307  1
