Koordinatensystem : Lambert konform konisch
Rechtswert        : 3917500 Meter
Hochwert          : 2353500 Meter
Hoehenlage        : 462 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3917500 2353500  1  3 23   1.5  958  67  1.8 2  4.2  93    0    0 237 -319  2
3917500 2353500  1  3 24   0.6  957  50  1.4 3  4.1  94    0    0 243 -318  2
3917500 2353500  1  4  1   0.6  957  62  1.3 5  4.0  95    0    0 256 -319  2
3917500 2353500  1  4  2   0.3  956  75  1.8 4  4.0  96    0    0 260 -320  2
3917500 2353500  1  4  3   1.2  955  56  0.7 5  3.9  93    0    0 259 -320  2
3917500 2353500  1  4  4   0.3  955 254  0.9 8  3.9  92    0    0 280 -320  2
3917500 2353500  1  4  5  -0.1  954 331  0.9 8  3.9  96    0    0 296 -320  2
3917500 2353500  1  4  6  -0.5  953 275  2.0 8  3.8  98    0    0 296 -320  2
3917500 2353500  1  4  7  -0.1  952 217  2.2 8  3.9  98    0    0 298 -321  2
3917500 2353500  1  4  8   0.6  952 167  2.7 8  4.0  96    0    0 301 -322  2
3917500 2353500  1  4  9   0.3  951 231  2.3 7  4.0  96    0    6 297 -322  2
3917500 2353500  1  4 10   0.8  951 181  1.8 8  4.0  96    3   56 297 -322  2
3917500 2353500  1  4 11   1.1  951 219  1.2 8  4.1  94    0   33 307 -323  2
3917500 2353500  1  4 12   2.2  951 229  2.2 8  4.2  92    0   54 309 -323  2
3917500 2353500  1  4 13   2.2  950 221  2.2 6  4.4  93    0   95 295 -324  2
3917500 2353500  1  4 14   2.6  950 208  3.0 6  4.5  94    1   98 281 -326  2
3917500 2353500  1  4 15   3.3  951 206  4.2 7  4.6  92    0   55 291 -329  2
3917500 2353500  1  4 16   4.1  952 209  4.1 8  4.8  91    0   19 308 -329  2
3917500 2353500  1  4 17   4.3  952 197  3.4 7  4.9  90    0    1 309 -331  2
3917500 2353500  1  4 18   4.5  953 229  2.8 7  4.9  89    0    0 303 -333  2
3917500 2353500  1  4 19   5.8  954 212  5.0 7  5.0  85    0    0 305 -334  2
3917500 2353500  1  4 20   5.5  955 234  4.1 7  4.9  81    0    0 305 -336  2
3917500 2353500  1  4 21   5.3  955 228  3.6 7  4.7  80    0    0 303 -336  2
3917500 2353500  1  4 22   5.2  955 237  3.7 5  4.6  79    0    0 287 -337  2
3917500 2353500  1  4 23   5.3  956 237  4.5 5  4.6  78    0    0 273 -338  2
3917500 2353500  1  4 24   5.1  956 244  4.0 6  4.6  78    0    0 277 -337  2
3917500 2353500  1  5  1   4.5  956 230  3.3 4  4.6  81    0    0 269 -335  2
3917500 2353500  1  5  2   3.1  955 208  2.1 4  4.5  85    0    0 256 -334  2
3917500 2353500  1  5  3   3.4  954 150  1.0 3  4.4  87    0    0 252 -332  2
3917500 2353500  1  5  4   2.7  954 227  0.7 2  4.3  87    0    0 245 -330  2
3917500 2353500  1  5  5   2.7  953 259  1.1 5  4.3  88    0    0 256 -326  2
3917500 2353500  1  5  6   1.9  952 233  2.1 8  4.2  89    0    0 285 -326  2
3917500 2353500  1  5  7   2.4  951 228  2.1 7  4.3  90    0    0 295 -327  2
3917500 2353500  1  5  8   2.1  950 239  2.4 8  4.3  90    0    0 296 -327  2
3917500 2353500  1  5  9   2.7  950 196  2.5 8  4.3  89    0    4 302 -327  2
3917500 2353500  1  5 10   3.7  950 214  2.0 8  4.4  86    0   24 306 -328  2
3917500 2353500  1  5 11   3.7  949 246  2.6 8  4.5  86    0   38 311 -333  2
3917500 2353500  1  5 12   4.0  949 253  2.9 7  4.7  88    0   49 309 -338  2
3917500 2353500  1  5 13   4.1  949 198  3.2 8  5.0  92    0   51 310 -343  2
3917500 2353500  1  5 14   4.1  947 195  3.1 8  5.2  96    0   54 321 -345  2
3917500 2353500  1  5 15   4.1  946 183  2.5 7  5.3  96    0   55 313 -345  2
3917500 2353500  1  5 16   4.2  945 223  4.0 8  5.3  97    2   41 315 -344  2
3917500 2353500  1  5 17   4.1  944 227  3.8 8  5.4  99    0    6 327 -344  2
3917500 2353500  1  5 18   4.1  944 219  3.8 7  5.5 100    0    0 316 -346  2
