Koordinatensystem : Lambert konform konisch
Rechtswert        : 3773500 Meter
Hochwert          : 2569500 Meter
Hoehenlage        : 122 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3773500 2569500  1  1  1   7.0  999 216  3.9 7  6.1  95    0    0 356 -361  2
3773500 2569500  1  1  2   8.6  999 224  4.8 8  6.7  94    0    0 356 -362  2
3773500 2569500  1  1  3   9.9  999 229  5.5 8  7.2  94    0    0 356 -364  2
3773500 2569500  1  1  4  10.1  999 228  5.6 8  7.2  93    0    0 357 -365  2
3773500 2569500  1  1  5  10.4  999 228  5.7 8  7.3  93    0    0 351 -366  2
3773500 2569500  1  1  6  10.5  999 222  5.8 7  7.4  93    0    0 344 -367  2
3773500 2569500  1  1  7  11.0  999 230  5.7 8  7.5  91    0    0 353 -368  2
3773500 2569500  1  1  8  11.1  999 222  7.5 8  7.5  90    0    0 362 -369  2
3773500 2569500  1  1  9  11.4  999 231  6.6 8  7.7  91    0    1 364 -370  2
3773500 2569500  1  1 10  11.5 1000 228  7.6 8  7.8  91    0   24 364 -371  2
3773500 2569500  1  1 11  12.0 1000 230  6.8 8  7.8  90    0   39 364 -372  2
3773500 2569500  1  1 12  12.2 1000 222  7.3 7  7.9  88    0   62 355 -372  2
3773500 2569500  1  1 13  12.4 1000 223  6.9 7  7.9  87    0   69 346 -373  2
3773500 2569500  1  1 14  12.5  999 214  8.1 7  8.0  88    0   67 348 -374  2
3773500 2569500  1  1 15  12.5  998 221  7.8 7  8.1  88    0   51 349 -374  2
3773500 2569500  1  1 16  12.2  998 214  7.5 8  8.2  90    0   21 360 -375  2
3773500 2569500  1  1 17  12.4  998 213  8.2 8  8.2  90    0    0 368 -375  2
3773500 2569500  1  1 18  12.4  998 224  9.0 8  8.2  89    0    0 367 -375  2
3773500 2569500  1  1 19  12.4  997 222  9.4 8  8.1  89    0    0 366 -375  2
3773500 2569500  1  1 20  12.8  997 222 10.3 8  8.1  88    0    0 364 -374  2
3773500 2569500  1  1 21  12.7  996 213 10.5 8  8.1  86    0    0 364 -373  2
3773500 2569500  1  1 22  12.8  996 224 11.6 8  8.0  85    0    0 362 -372  2
3773500 2569500  1  1 23  12.6  995 225 11.7 8  7.9  85    0    0 360 -372  2
3773500 2569500  1  1 24  13.2  995 224 12.5 8  7.8  83    0    0 361 -371  2
3773500 2569500  1  2  1  12.9  995 216 11.4 8  7.7  81    0    0 361 -370  2
3773500 2569500  1  2  2  12.5  994 224 11.4 8  7.6  82    0    0 360 -369  2
3773500 2569500  1  2  3  11.9  993 215 10.0 8  7.7  85    0    0 357 -368  2
3773500 2569500  1  2  4  11.7  993 224 10.4 8  7.7  88    0    0 356 -367  2
3773500 2569500  1  2  5  11.1  993 225  8.8 8  7.6  88    0    0 354 -366  2
3773500 2569500  1  2  6  10.1  992 262  6.3 8  7.3  89    0    0 350 -366  2
3773500 2569500  1  2  7   9.6  992 239  4.9 7  7.0  90    0    0 337 -365  2
3773500 2569500  1  2  8   9.5  992 245  3.8 7  7.0  92    0    0 321 -364  2
3773500 2569500  1  2  9   9.3  992 282  4.5 8  7.0  93    0    2 328 -362  2
3773500 2569500  1  2 10   8.9  992 238  4.6 8  6.9  93    0   18 338 -361  2
3773500 2569500  1  2 11   8.6  993 275  4.8 8  6.6  92    0   26 335 -359  2
3773500 2569500  1  2 12   8.3  995 251  5.0 8  6.4  92    0   55 332 -359  2
3773500 2569500  1  2 13   8.5  995 265  5.6 8  6.2  89    0   66 330 -359  2
3773500 2569500  1  2 14   8.6  996 252  4.6 8  6.1  86    0   77 331 -359  2
3773500 2569500  1  2 15   7.8  996 254  6.9 7  5.9  85    2   68 322 -358  2
3773500 2569500  1  2 16   7.6  997 211  5.5 7  5.6  85    2   39 311 -356  2
3773500 2569500  1  2 17   7.0  999 250  4.9 6  5.5  85    0    3 303 -350  2
3773500 2569500  1  2 18   6.9 1000 245  4.8 6  5.3  84    0    0 295 -346  2
3773500 2569500  1  2 19   5.8 1001 333  4.3 7  5.1  85    0    0 295 -346  2
3773500 2569500  1  2 20   5.4 1002 250  4.3 7  5.0  88    0    0 297 -345  2
3773500 2569500  1  2 21   4.6 1003 218  3.9 6  5.0  91    0    0 291 -343  2
3773500 2569500  1  2 22   4.6 1004 233  5.1 6  4.8  90    0    0 285 -343  2
3773500 2569500  1  2 23   4.3 1005 227  3.6 8  4.7  88    0    0 293 -343  2
3773500 2569500  1  2 24   4.5 1006 228  4.1 8  4.6  89    0    0 300 -343  2
3773500 2569500  1  3  1   4.8 1006 222  5.5 8  4.6  87    0    0 298 -340  2
3773500 2569500  1  3  2   4.6 1006 219  5.9 8  4.6  86    0    0 297 -336  2
3773500 2569500  1  3  3   4.6 1007 224  5.9 7  4.6  86    0    0 290 -335  2
3773500 2569500  1  3  4   4.6 1007 223  7.4 6  4.6  86    0    0 281 -337  2
3773500 2569500  1  3  5   4.1 1007 222  7.3 5  4.4  85    0    0 274 -336  2
3773500 2569500  1  3  6   4.1 1007 223  7.9 5  4.4  86    0    0 273 -334  2
3773500 2569500  1  3  7   4.0 1007 222  7.3 7  4.3  85    0    0 286 -334  2
3773500 2569500  1  3  8   4.3 1006 215  8.7 7  4.3  84    0    0 299 -334  2
3773500 2569500  1  3  9   4.9 1005 213  9.8 7  4.4  83    0    0 303 -335  2
3773500 2569500  1  3 10   5.5 1005 212 11.6 6  4.5  82    0   24 302 -336  2
3773500 2569500  1  3 11   5.8 1004 213 12.6 7  4.7  82    0   60 306 -339  2
3773500 2569500  1  3 12   6.4 1003 214 13.7 8  4.8  81    0   66 320 -342  2
3773500 2569500  1  3 13   6.9 1001 213 14.4 7  5.0  81    1   93 324 -344  2
3773500 2569500  1  3 14   7.2 1000 215 13.2 7  5.3  84    0   60 323 -344  2
3773500 2569500  1  3 15   8.0  998 214 13.0 8  5.7  86    0   31 332 -345  2
3773500 2569500  1  3 16   8.2  997 223 13.8 8  6.0  87    0   15 340 -347  2
3773500 2569500  1  3 17   9.1  996 214 12.8 8  6.1  86    0    4 343 -349  2
3773500 2569500  1  3 18   9.4  995 222 13.6 8  6.3  85    0    0 345 -351  2
3773500 2569500  1  3 19   9.5  995 222 13.9 8  6.5  86    0    0 347 -353  2
3773500 2569500  1  3 20  10.2  994 221 14.0 7  6.6  86    0    0 341 -355  2
3773500 2569500  1  3 21  10.3  994 231 12.8 7  6.7  85    0    0 336 -356  2
3773500 2569500  1  3 22   9.3  994 282  9.0 7  6.5  84    0    0 334 -356  2
3773500 2569500  1  3 23   8.7  995 279  7.1 7  5.6  76    0    0 328 -356  2
3773500 2569500  1  3 24   8.0  996 229  5.9 7  5.0  72    0    0 323 -354  2
3773500 2569500  1  4  1   7.8  996 237  5.1 8  5.0  74    0    0 327 -352  2
3773500 2569500  1  4  2   7.7  996 259  6.1 8  4.9  74    0    0 330 -347  2
3773500 2569500  1  4  3   7.4  996 251  5.6 8  4.8  73    0    0 328 -342  2
3773500 2569500  1  4  4   7.3  997 255  6.9 8  4.7  73    0    0 327 -342  2
3773500 2569500  1  4  5   6.1  997 276  7.7 8  4.5  73    0    0 322 -341  2
3773500 2569500  1  4  6   5.0  997 248  6.2 7  4.3  75    0    0 310 -338  2
3773500 2569500  1  4  7   5.0  998 249  7.1 5  4.4  80    0    0 290 -336  2
3773500 2569500  1  4  8   5.6  999 285  8.8 6  4.3  76    0    0 285 -336  2
3773500 2569500  1  4  9   5.1 1001 250  7.4 6  4.2  74    0    5 290 -335  2
3773500 2569500  1  4 10   5.5 1003 259  7.0 6  4.2  75   11   38 290 -335  2
3773500 2569500  1  4 11   6.1 1004 246  6.7 7  4.2  73    6   67 295 -337  2
3773500 2569500  1  4 12   6.3 1005 237  6.7 7  4.2  71    1   77 300 -338  2
3773500 2569500  1  4 13   6.1 1006 243  6.1 7  4.2  70    0   59 299 -340  2
3773500 2569500  1  4 14   6.7 1006 238  7.6 7  4.2  69    1   75 297 -341  2
3773500 2569500  1  4 15   6.5 1006 247  6.9 6  4.1  67   11   71 290 -342  2
3773500 2569500  1  4 16   6.5 1006 237  8.0 7  4.1  68   23   36 286 -340  2
3773500 2569500  1  4 17   6.1 1006 232  7.2 8  4.3  71    0    5 295 -337  2
3773500 2569500  1  4 18   6.2 1006 229  7.9 7  4.4  74    0    0 295 -335  2
3773500 2569500  1  4 19   5.6 1005 239  6.5 8  4.6  79    0    0 300 -334  2
3773500 2569500  1  4 20   6.1 1004 227 10.0 8  4.9  84    0    0 310 -336  2
3773500 2569500  1  4 21   5.9 1004 229  9.6 8  4.9  84    0    0 316 -338  2
3773500 2569500  1  4 22   6.4 1003 229 11.2 7  5.0  84    0    0 315 -339  2
3773500 2569500  1  4 23   6.4 1001 229 12.1 8  5.1  84    0    0 320 -340  2
3773500 2569500  1  4 24   6.0  999 227 13.2 8  5.1  85    0    0 328 -341  2
3773500 2569500  1  5  1   5.8  997 229 13.1 8  5.1  87    0    0 329 -342  2
3773500 2569500  1  5  2   6.0  994 221 14.4 8  5.1  87    0    0 330 -342  2
3773500 2569500  1  5  3   6.3  992 229 13.3 8  5.2  88    0    0 333 -342  2
3773500 2569500  1  5  4   6.9  990 239 12.7 8  5.4  88    0    0 334 -342  2
