Koordinatensystem : Lambert konform konisch
Rechtswert        : 4150500 Meter
Hochwert          : 3053500 Meter
Hoehenlage        : -3 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4150500 3053500  1  1  1   1.7 1023 193  4.7 6  3.9  90    0    0 291 -324  3
4150500 3053500  1  1  2   0.8 1023 183  4.0 6  3.6  90    0    0 284 -324  3
4150500 3053500  1  1  3   0.2 1023 178  3.8 6  3.4  91    0    0 285 -326  3
4150500 3053500  1  1  4   0.3 1023 177  4.1 7  3.4  90    0    0 303 -328  3
4150500 3053500  1  1  5   0.5 1022 179  4.5 8  3.5  89    0    0 317 -330  3
4150500 3053500  1  1  6   0.6 1022 177  4.6 8  3.5  89    0    0 318 -331  3
4150500 3053500  1  1  7   0.9 1021 184  4.9 8  3.5  89    0    0 320 -331  3
4150500 3053500  1  1  8   1.2 1021 169  4.0 8  3.6  88    0    0 321 -331  3
4150500 3053500  1  1  9   1.1 1021 182  5.0 8  3.6  88    0    0 322 -332  3
4150500 3053500  1  1 10   1.1 1021 191  4.8 7  3.6  89    0   26 317 -332  3
4150500 3053500  1  1 11   1.2 1021 194  5.3 6  3.7  90    0   48 306 -333  3
4150500 3053500  1  1 12   1.4 1020 197  5.6 8  3.7  90    0   35 315 -335  3
4150500 3053500  1  1 13   1.5 1020 200  5.3 8  3.8  90    0   28 329 -338  3
4150500 3053500  1  1 14   1.7 1019 197  5.6 7  3.9  91    0   29 324 -341  3
4150500 3053500  1  1 15   1.9 1019 193  6.1 8  3.9  91    0   14 326 -343  3
4150500 3053500  1  1 16   2.0 1018 197  6.3 8  4.0  92    0    1 333 -342  3
4150500 3053500  1  1 17   2.1 1018 196  5.7 8  4.1  93    0    0 332 -337  3
4150500 3053500  1  1 18   2.3 1018 218  5.4 8  4.1  94    0    0 331 -335  3
4150500 3053500  1  1 19   2.8 1018 249  7.2 7  4.2  93    0    0 323 -332  3
4150500 3053500  1  1 20   3.3 1019 270  7.7 7  4.4  93    0    0 316 -331  3
4150500 3053500  1  1 21   3.7 1019 260  7.3 8  4.5  92    0    0 322 -329  3
4150500 3053500  1  1 22   4.0 1020 297  8.1 8  4.6  92    0    0 326 -328  3
4150500 3053500  1  1 23   4.1 1021 295  7.5 8  4.7  94    0    0 325 -327  3
4150500 3053500  1  1 24   4.0 1021 294  6.9 8  4.7  94    0    0 321 -325  3
4150500 3053500  1  2  1   4.1 1022 306  6.6 8  4.7  94    0    0 317 -324  3
4150500 3053500  1  2  2   4.0 1022 288  5.1 8  4.7  93    0    0 313 -323  3
4150500 3053500  1  2  3   4.1 1022 288  7.2 8  4.6  92    0    0 309 -322  3
4150500 3053500  1  2  4   3.8 1023 283  6.4 8  4.6  92    0    0 305 -322  3
4150500 3053500  1  2  5   3.4 1023 271  6.2 8  4.5  93    0    0 302 -322  3
4150500 3053500  1  2  6   3.2 1023 268  5.5 8  4.4  93    0    0 300 -322  3
4150500 3053500  1  2  7   2.7 1024 258  5.1 8  4.3  94    0    0 299 -323  3
4150500 3053500  1  2  8   2.0 1024 245  5.5 8  4.2  94    0    0 297 -323  3
4150500 3053500  1  2  9   1.8 1024 228  6.3 7  4.1  95    0    0 292 -323  3
4150500 3053500  1  2 10   2.4 1024 232  6.3 7  4.2  95    0   17 289 -325  3
4150500 3053500  1  2 11   2.8 1024 237  6.5 8  4.3  94    0   21 300 -326  3
4150500 3053500  1  2 12   3.2 1024 255  7.1 8  4.4  94    0   54 307 -328  3
4150500 3053500  1  2 13   3.8 1024 240  7.0 7  4.5  94    0   62 301 -329  3
4150500 3053500  1  2 14   4.3 1024 233  7.0 8  4.7  93    0   32 302 -330  3
4150500 3053500  1  2 15   4.6 1024 225  6.5 6  4.7  91    0   30 301 -328  3
4150500 3053500  1  2 16   4.9 1023 219  5.9 7  4.7  90    0    7 302 -325  3
4150500 3053500  1  2 17   5.2 1022 236  6.2 8  4.8  89    0    0 316 -324  3
4150500 3053500  1  2 18   5.5 1023 243  6.9 7  4.9  89    0    0 318 -325  3
4150500 3053500  1  2 19   6.0 1022 249  6.7 7  5.0  89    0    0 313 -327  3
4150500 3053500  1  2 20   6.2 1022 254  8.2 7  5.2  89    0    0 314 -328  3
4150500 3053500  1  2 21   6.3 1022 263  9.2 6  5.2  89    0    0 309 -329  3
4150500 3053500  1  2 22   6.2 1022 258  8.5 7  5.2  88    0    0 310 -331  3
4150500 3053500  1  2 23   6.1 1022 260  8.6 6  5.2  88    0    0 310 -333  3
4150500 3053500  1  2 24   6.1 1022 263  8.1 7  5.2  89    0    0 310 -335  3
4150500 3053500  1  3  1   6.1 1022 263  6.3 8  5.2  90    0    0 320 -335  3
4150500 3053500  1  3  2   6.0 1022 252  6.5 8  5.2  90    0    0 326 -336  3
4150500 3053500  1  3  3   5.9 1022 252  6.3 8  5.1  89    0    0 326 -336  3
4150500 3053500  1  3  4   6.0 1022 244  5.4 8  5.1  88    0    0 326 -336  3
4150500 3053500  1  3  5   6.1 1021 222  4.5 7  5.1  88    0    0 320 -336  3
4150500 3053500  1  3  6   5.8 1021 219  5.2 7  5.0  88    0    0 314 -336  3
4150500 3053500  1  3  7   6.0 1020 209  4.8 7  5.0  88    0    0 313 -336  3
4150500 3053500  1  3  8   6.3 1020 207  5.7 8  5.1  88    0    0 318 -336  3
4150500 3053500  1  3  9   6.5 1019 222  6.3 8  5.2  88    0    1 322 -337  3
4150500 3053500  1  3 10   7.0 1019 213  6.3 8  5.3  88    0   25 322 -337  3
4150500 3053500  1  3 11   7.2 1018 223  7.4 7  5.4  87    1   56 317 -338  3
4150500 3053500  1  3 12   7.4 1018 209  7.1 8  5.5  86    0   43 317 -339  3
4150500 3053500  1  3 13   7.5 1017 219  8.0 8  5.4  85    0   41 321 -339  3
4150500 3053500  1  3 14   7.8 1017 219  8.0 8  5.4  84    0   23 321 -339  3
4150500 3053500  1  3 15   7.8 1016 227  7.0 6  5.5  84    0   29 313 -339  3
4150500 3053500  1  3 16   7.8 1016 227  7.4 8  5.6  85    0    7 315 -338  3
4150500 3053500  1  3 17   7.8 1015 234  7.1 8  5.8  88    0    0 325 -337  3
4150500 3053500  1  3 18   8.0 1015 240  7.8 8  5.9  89    0    0 327 -336  3
4150500 3053500  1  3 19   8.2 1015 239  7.4 7  6.0  90    0    0 326 -336  3
4150500 3053500  1  3 20   8.4 1014 238  7.2 8  6.1  89    0    0 328 -336  3
4150500 3053500  1  3 21   8.6 1014 239  7.5 8  6.1  88    0    0 334 -337  3
4150500 3053500  1  3 22   8.5 1014 242  7.4 8  6.1  88    0    0 334 -337  3
4150500 3053500  1  3 23   8.5 1014 237  7.3 8  6.1  89    0    0 335 -338  3
4150500 3053500  1  3 24   8.2 1013 234  7.2 8  6.1  89    0    0 336 -339  3
4150500 3053500  1  4  1   7.9 1013 235  7.5 8  6.0  90    0    0 335 -339  3
4150500 3053500  1  4  2   7.8 1012 241  7.9 8  6.0  90    0    0 335 -340  3
4150500 3053500  1  4  3   6.5 1012 253  8.2 8  5.7  91    0    0 334 -340  3
4150500 3053500  1  4  4   5.6 1012 284  9.2 8  5.3  91    0    0 331 -340  3
4150500 3053500  1  4  5   4.8 1013 278  7.9 8  5.0  90    0    0 328 -340  3
4150500 3053500  1  4  6   4.8 1013 258  6.0 7  4.8  89    0    0 321 -340  3
4150500 3053500  1  4  7   4.5 1013 251  5.9 5  4.7  88    0    0 301 -339  3
4150500 3053500  1  4  8   4.1 1013 249  6.1 4  4.5  88    0    0 284 -338  3
4150500 3053500  1  4  9   4.3 1014 254  6.6 5  4.5  88    0    2 287 -337  3
4150500 3053500  1  4 10   4.3 1015 249  6.5 6  4.5  88   14   41 301 -336  3
4150500 3053500  1  4 11   4.4 1015 232  6.2 4  4.6  88   54   75 295 -336  3
4150500 3053500  1  4 12   5.3 1015 245  5.8 4  4.7  88   33  105 284 -336  3
4150500 3053500  1  4 13   5.2 1015 254  6.1 3  4.7  85   33  112 278 -337  3
4150500 3053500  1  4 14   5.0 1015 250  5.6 3  4.6  84   44  103 271 -337  3
4150500 3053500  1  4 15   4.8 1015 244  4.6 5  4.5  84    5   59 284 -334  3
4150500 3053500  1  4 16   4.1 1014 216  3.5 6  4.3  84    0   13 303 -330  3
4150500 3053500  1  4 17   3.6 1014 190  3.0 7  4.2  85    0    0 314 -324  3
4150500 3053500  1  4 18   3.8 1013 188  3.0 7  4.3  86    0    0 320 -320  3
4150500 3053500  1  4 19   3.9 1013 168  3.8 8  4.3  87    0    0 326 -318  3
4150500 3053500  1  4 20   3.9 1012 171  4.3 7  4.4  87    0    0 326 -318  3
4150500 3053500  1  4 21   4.2 1011 169  4.9 8  4.5  88    0    0 326 -318  3
4150500 3053500  1  4 22   4.2 1010 169  5.5 8  4.6  89    0    0 333 -318  3
4150500 3053500  1  4 23   4.5 1008 184  5.2 7  4.7  90    0    0 322 -317  3
4150500 3053500  1  4 24   4.9 1007 199  6.8 7  4.9  91    0    0 312 -316  3
4150500 3053500  1  5  1   5.9 1006 228  7.7 7  5.1  91    0    0 314 -316  3
4150500 3053500  1  5  2   6.8 1005 257  9.8 7  5.3  88    0    0 318 -318  3
4150500 3053500  1  5  3   6.3 1005 248  9.0 7  5.2  85    0    0 318 -318  3
4150500 3053500  1  5  4   5.8 1006 258 10.6 7  4.9  83    0    0 316 -319  3
4150500 3053500  1  5  5   5.3 1006 259 11.2 8  4.6  82    0    0 323 -321  3
4150500 3053500  1  5  6   4.9 1007 262 12.5 8  4.6  83    0    0 329 -325  3
4150500 3053500  1  5  7   5.1 1008 270 14.0 6  4.5  82    0    0 312 -327  3
4150500 3053500  1  5  8   5.1 1009 277 14.5 3  4.3  79    0    0 276 -331  3
4150500 3053500  1  5  9   4.8 1010 278 13.9 2  4.3  79    0    2 249 -334  3
4150500 3053500  1  5 10   4.6 1012 269 12.8 3  4.2  80   13   37 249 -335  3
4150500 3053500  1  5 11   4.8 1014 271 11.6 1  4.2  80   84   56 241 -335  3
4150500 3053500  1  5 12   5.3 1015 271 12.0 1  4.3  79   78   92 228 -336  3
4150500 3053500  1  5 13   5.4 1016 265 10.2 1  4.3  78   88   98 225 -338  3
4150500 3053500  1  5 14   5.5 1016 265  8.7 1  4.3  77   82   86 223 -337  3
4150500 3053500  1  5 15   5.0 1017 260  7.6 0  4.3  78   41   65 217 -335  3
4150500 3053500  1  5 16   4.5 1018 241  5.6 1  4.2  80    0   20 214 -331  3
4150500 3053500  1  5 17   3.6 1019 216  4.3 2  4.1  82    0    0 217 -326  3
4150500 3053500  1  5 18   2.9 1019 202  4.1 4  4.0  84    0    0 229 -323  3
4150500 3053500  1  5 19   2.9 1019 200  4.4 5  4.0  85    0    0 245 -322  3
4150500 3053500  1  5 20   2.7 1020 194  4.1 5  3.9  85    0    0 251 -321  3
4150500 3053500  1  5 21   2.6 1020 205  5.3 4  3.9  85    0    0 248 -319  3
4150500 3053500  1  5 22   2.3 1020 194  4.3 3  3.9  86    0    0 240 -318  3
4150500 3053500  1  5 23   2.2 1020 191  5.7 3  3.8  86    0    0 238 -318  3
4150500 3053500  1  5 24   1.6 1020 193  5.2 3  3.8  87    0    0 241 -318  3
4150500 3053500  1  6  1   1.6 1019 188  5.6 2  3.7  87    0    0 238 -317  3
4150500 3053500  1  6  2   1.4 1019 189  5.2 1  3.6  86    0    0 231 -316  3
4150500 3053500  1  6  3   1.2 1019 183  5.2 1  3.6  86    0    0 229 -316  3
4150500 3053500  1  6  4   1.0 1019 189  5.4 0  3.5  86    0    0 227 -315  3
4150500 3053500  1  6  5   1.3 1018 183  5.7 0  3.5  85    0    0 224 -315  3
4150500 3053500  1  6  6   1.2 1018 191  5.9 0  3.5  84    0    0 225 -315  3
4150500 3053500  1  6  7   1.4 1017 191  5.7 1  3.4  83    0    0 232 -316  3
4150500 3053500  1  6  8   1.5 1017 190  5.6 3  3.4  82    0    0 247 -316  3
4150500 3053500  1  6  9   1.4 1017 187  5.4 2  3.5  82    0    2 251 -316  3
4150500 3053500  1  6 10   1.9 1017 196  6.2 0  3.5  82    0   10 236 -317  3
4150500 3053500  1  6 11   2.5 1016 196  6.5 1  3.7  83   63   64 231 -318  3
4150500 3053500  1  6 12   3.7 1016 199  6.7 1  3.9  82   94   87 238 -319  3
4150500 3053500  1  6 13   4.8 1016 194  6.9 2  4.1  79  108   91 246 -321  3
4150500 3053500  1  6 14   5.5 1015 193  6.9 4  4.2  77   63   91 261 -325  3
4150500 3053500  1  6 15   5.5 1014 192  6.9 5  4.3  77   18   65 276 -328  3
4150500 3053500  1  6 16   5.3 1014 191  6.4 5  4.4  78    0   16 280 -328  3
4150500 3053500  1  6 17   4.6 1014 187  6.7 7  4.3  80    0    0 287 -326  3
4150500 3053500  1  6 18   4.4 1013 200  7.7 7  4.3  81    0    0 296 -326  3
4150500 3053500  1  6 19   4.2 1013 201  7.0 8  4.2  82    0    0 301 -326  3
4150500 3053500  1  6 20   4.6 1013 200  7.2 6  4.3  83    0    0 298 -328  3
4150500 3053500  1  6 21   4.5 1013 208  6.1 7  4.4  85    0    0 296 -329  3
4150500 3053500  1  6 22   4.8 1013 209  6.2 7  4.6  87    0    0 304 -332  3
4150500 3053500  1  6 23   5.1 1013 214  6.8 7  4.7  88    0    0 307 -334  3
4150500 3053500  1  6 24   5.3 1013 218  6.9 7  4.8  88    0    0 310 -337  3
4150500 3053500  1  7  1   5.7 1014 226  6.4 8  4.9  88    0    0 318 -339  3
4150500 3053500  1  7  2   6.2 1014 238  7.2 7  5.1  87    0    0 322 -341  3
4150500 3053500  1  7  3   6.6 1015 245  6.5 6  5.2  87    0    0 313 -342  3
4150500 3053500  1  7  4   6.6 1015 244  6.6 5  5.3  88    0    0 299 -342  3
4150500 3053500  1  7  5   6.7 1016 252  6.1 6  5.4  89    0    0 296 -341  3
4150500 3053500  1  7  6   6.5 1016 256  7.2 7  5.4  89    0    0 308 -341  3
4150500 3053500  1  7  7   5.7 1017 262  6.0 5  5.2  90    0    0 298 -338  3
4150500 3053500  1  7  8   5.0 1018 249  4.5 6  5.0  90    0    0 286 -335  3
4150500 3053500  1  7  9   4.4 1019 218  4.1 5  4.8  90    0    2 281 -333  3
4150500 3053500  1  7 10   3.8 1019 205  3.6 4  4.6  91    3   27 265 -331  3
4150500 3053500  1  7 11   5.7 1020 215  4.2 7  4.9  92    9   54 279 -331  3
4150500 3053500  1  7 12   6.6 1020 219  5.3 6  5.3  91   16   71 297 -335  3
4150500 3053500  1  7 13   6.8 1020 221  5.7 6  5.4  90    0   69 293 -338  3
4150500 3053500  1  7 14   7.3 1019 226  5.7 6  5.4  87    0   60 295 -339  3
4150500 3053500  1  7 15   7.0 1019 222  5.8 4  5.1  82    0   36 282 -338  3
4150500 3053500  1  7 16   6.3 1019 221  5.7 6  4.8  79    6   18 278 -336  3
4150500 3053500  1  7 17   5.0 1019 199  5.6 6  4.6  82    0    0 285 -333  3
4150500 3053500  1  7 18   4.5 1019 202  5.7 5  4.5  84    0    0 276 -332  3
4150500 3053500  1  7 19   4.6 1019 201  5.3 7  4.4  84    0    0 279 -331  3
4150500 3053500  1  7 20   4.1 1019 201  5.7 6  4.4  85    0    0 283 -331  3
4150500 3053500  1  7 21   4.1 1018 204  6.3 3  4.4  88    0    0 260 -330  3
4150500 3053500  1  7 22   4.2 1018 201  6.6 2  4.5  88    0    0 241 -330  3
4150500 3053500  1  7 23   4.0 1018 203  6.1 2  4.4  87    0    0 234 -331  3
4150500 3053500  1  7 24   3.7 1018 206  5.4 0  4.3  87    0    0 222 -332  3
4150500 3053500  1  8  1   4.1 1017 215  6.3 5  4.3  86    0    0 236 -330  3
4150500 3053500  1  8  2   4.1 1017 208  6.5 5  4.4  86    0    0 263 -327  3
4150500 3053500  1  8  3   3.8 1016 220  7.2 7  4.3  86    0    0 277 -325  3
4150500 3053500  1  8  4   4.2 1016 215  7.7 7  4.3  85    0    0 291 -324  3
4150500 3053500  1  8  5   4.1 1015 214  7.7 4  4.3  84    0    0 275 -324  3
4150500 3053500  1  8  6   3.5 1015 208  7.8 2  4.2  84    0    0 246 -323  3
4150500 3053500  1  8  7   3.3 1014 207  8.5 2  4.1  85    0    0 234 -322  3
4150500 3053500  1  8  8   3.6 1014 204  9.0 5  4.1  85    0    0 254 -322  3
4150500 3053500  1  8  9   3.7 1014 205  7.8 6  4.2  84    0    0 280 -324  3
4150500 3053500  1  8 10   4.2 1014 211  7.8 8  4.2  83    0   17 302 -327  3
4150500 3053500  1  8 11   4.7 1014 203  7.6 8  4.2  81    0   29 319 -330  3
4150500 3053500  1  8 12   5.1 1015 205  7.8 7  4.3  80    0   35 315 -334  3
4150500 3053500  1  8 13   5.3 1014 216  7.3 7  4.3  79    0   52 312 -337  3
4150500 3053500  1  8 14   5.7 1014 218  7.0 7  4.4  79    0   47 315 -339  3
4150500 3053500  1  8 15   5.7 1014 215  7.3 7  4.5  79    0   30 317 -340  3
4150500 3053500  1  8 16   5.7 1015 212  6.7 8  4.6  82    0    5 324 -340  3
4150500 3053500  1  8 17   5.5 1015 217  6.8 7  4.8  84    0    0 325 -340  3
4150500 3053500  1  8 18   5.6 1015 224  6.0 7  4.9  86    0    0 320 -339  3
4150500 3053500  1  8 19   5.6 1016 221  5.2 8  4.9  88    0    0 327 -340  3
4150500 3053500  1  8 20   5.7 1016 221  5.3 7  5.0  89    0    0 328 -340  3
4150500 3053500  1  8 21   5.8 1016 223  4.8 8  5.1  89    0    0 329 -341  3
4150500 3053500  1  8 22   5.7 1016 223  4.7 6  5.1  90    0    0 322 -341  3
4150500 3053500  1  8 23   5.6 1017 230  4.7 6  5.1  90    0    0 309 -341  3
4150500 3053500  1  8 24   5.0 1017 234  4.6 5  4.9  89    0    0 301 -341  3
4150500 3053500  1  9  1   4.6 1017 232  4.2 4  4.8  89    0    0 288 -341  3
4150500 3053500  1  9  2   3.7 1017 220  3.3 3  4.6  90    0    0 274 -341  3
4150500 3053500  1  9  3   3.9 1018 225  3.9 4  4.5  91    0    0 271 -341  3
4150500 3053500  1  9  4   3.7 1018 234  4.1 6  4.5  92    0    0 285 -342  3
4150500 3053500  1  9  5   3.3 1018 221  3.7 5  4.5  93    0    0 287 -342  3
4150500 3053500  1  9  6   2.8 1018 221  3.9 2  4.4  94    0    0 261 -341  3
4150500 3053500  1  9  7   2.7 1018 216  4.4 1  4.2  92    0    0 236 -340  3
4150500 3053500  1  9  8   2.6 1018 216  4.1 7  4.2  92    0    0 263 -339  3
4150500 3053500  1  9  9   2.1 1019 236  3.8 7  4.1  93    0    1 295 -338  3
4150500 3053500  1  9 10   2.3 1020 240  4.4 6  4.1  92    2   39 287 -337  3
4150500 3053500  1  9 11   2.7 1020 245  5.2 7  4.2  92    0   55 286 -339  3
4150500 3053500  1  9 12   3.2 1021 239  5.0 8  4.3  92    0   38 298 -341  3
4150500 3053500  1  9 13   3.4 1021 253  5.6 7  4.4  92    0   32 297 -343  3
4150500 3053500  1  9 14   3.9 1021 263  6.3 8  4.5  92    0   27 297 -343  3
4150500 3053500  1  9 15   4.0 1022 272  5.5 8  4.5  90    0   22 304 -340  3
4150500 3053500  1  9 16   4.0 1022 254  4.1 8  4.4  88    0   10 304 -336  3
4150500 3053500  1  9 17   3.6 1023 238  3.8 7  4.3  87    0    0 297 -331  3
4150500 3053500  1  9 18   3.2 1023 232  4.3 6  4.2  87    0    0 283 -327  3
4150500 3053500  1  9 19   2.6 1024 226  4.2 5  4.0  87    0    0 269 -324  3
4150500 3053500  1  9 20   2.3 1025 231  5.1 4  4.0  88    0    0 258 -323  3
4150500 3053500  1  9 21   1.9 1025 233  5.3 3  3.9  89    0    0 249 -323  3
4150500 3053500  1  9 22   1.7 1026 245  5.4 1  3.8  90    0    0 235 -323  3
4150500 3053500  1  9 23   1.7 1026 239  5.4 1  3.9  91    0    0 225 -322  3
4150500 3053500  1  9 24   1.6 1027 242  5.4 1  3.9  92    0    0 224 -321  3
4150500 3053500  1 10  1   2.0 1027 243  5.3 0  3.9  91    0    0 219 -320  3
4150500 3053500  1 10  2   2.1 1028 258  5.2 2  4.0  92    0    0 225 -320  3
4150500 3053500  1 10  3   2.0 1028 238  5.0 3  4.0  93    0    0 241 -319  3
4150500 3053500  1 10  4   1.9 1029 250  4.3 3  4.0  93    0    0 246 -319  3
4150500 3053500  1 10  5   2.2 1030 261  4.6 2  4.0  93    0    0 241 -319  3
4150500 3053500  1 10  6   2.0 1030 261  4.9 3  4.0  93    0    0 240 -319  3
4150500 3053500  1 10  7   1.9 1031 261  4.8 5  4.0  94    0    0 254 -319  3
4150500 3053500  1 10  8   1.9 1031 264  5.0 7  4.0  94    0    0 273 -319  3
4150500 3053500  1 10  9   1.7 1032 259  5.0 7  4.0  94    0    1 282 -319  3
4150500 3053500  1 10 10   1.8 1032 252  4.9 6  4.0  94    0   28 277 -319  3
4150500 3053500  1 10 11   2.0 1033 250  4.6 5  4.0  94    0   55 269 -322  3
4150500 3053500  1 10 12   1.9 1034 245  5.0 7  4.0  94    0   52 274 -326  3
4150500 3053500  1 10 13   2.1 1034 253  5.6 7  4.1  94    0   48 287 -329  3
4150500 3053500  1 10 14   2.3 1034 250  4.7 6  4.1  94    0   38 286 -331  3
4150500 3053500  1 10 15   2.3 1034 250  4.3 5  4.1  94    0   38 278 -330  3
4150500 3053500  1 10 16   2.1 1034 251  4.1 8  4.1  94    0    7 288 -326  3
4150500 3053500  1 10 17   1.9 1035 239  4.1 8  4.1  94    0    0 300 -322  3
4150500 3053500  1 10 18   2.0 1035 228  4.2 7  4.0  94    0    0 290 -319  3
4150500 3053500  1 10 19   2.1 1035 236  4.9 7  4.0  93    0    0 281 -318  3
4150500 3053500  1 10 20   2.1 1035 227  5.1 7  4.0  93    0    0 277 -318  3
4150500 3053500  1 10 21   2.3 1035 231  5.3 7  4.0  92    0    0 273 -318  3
4150500 3053500  1 10 22   2.2 1035 217  5.2 8  4.0  91    0    0 275 -318  3
4150500 3053500  1 10 23   2.2 1035 221  5.2 8  3.9  90    0    0 278 -318  3
4150500 3053500  1 10 24   2.2 1036 219  5.3 6  3.9  89    0    0 269 -317  3
4150500 3053500  1 11  1   2.1 1036 218  6.1 7  3.8  88    0    0 265 -316  3
4150500 3053500  1 11  2   1.7 1035 222  5.9 8  3.7  88    0    0 272 -314  3
