Koordinatensystem : Lambert konform konisch
Rechtswert        : 3932500 Meter
Hochwert          : 3070500 Meter
Hoehenlage        : -1 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3932500 3070500  1  1  1   2.7 1013 257 10.5 7  4.3  94    0    0 308 -322  0
3932500 3070500  1  1  2   2.7 1013 260 10.2 7  4.4  94    0    0 307 -321  0
3932500 3070500  1  1  3   2.7 1012 254 10.6 8  4.4  96    0    0 310 -323  0
3932500 3070500  1  1  4   2.7 1011 260 10.8 8  4.5  98    0    0 312 -328  0
3932500 3070500  1  1  5   2.8 1011 305  9.9 7  4.5  98    0    0 306 -331  0
3932500 3070500  1  1  6   2.4 1010 294  9.0 5  4.4  95    0    0 292 -331  0
3932500 3070500  1  1  7   2.5 1011 286  9.4 2  4.1  90    0    0 270 -329  0
3932500 3070500  1  1  8   2.4 1010 290  9.5 1  4.0  88    0    0 252 -328  0
3932500 3070500  1  1  9   2.2 1011 289  8.2 1  4.0  89    0    0 245 -327  0
3932500 3070500  1  1 10   2.4 1011 298  9.9 1  4.0  88    0   27 242 -324  0
3932500 3070500  1  1 11   2.4 1012 294  9.2 1  4.0  88   35   61 240 -323  0
3932500 3070500  1  1 12   2.6 1012 299  9.2 1  3.9  86   89   68 239 -324  0
3932500 3070500  1  1 13   2.5 1012 298  9.4 1  3.9  86   89   77 236 -326  0
3932500 3070500  1  1 14   2.4 1012 296  9.3 4  3.9  86   19   84 249 -327  0
3932500 3070500  1  1 15   2.1 1012 299  9.3 5  3.9  87    0   44 271 -326  0
3932500 3070500  1  1 16   1.6 1013 301  9.1 2  3.8  88    0   15 259 -324  0
3932500 3070500  1  1 17   1.3 1013 304  8.7 0  3.7  88    0    0 227 -321  0
3932500 3070500  1  1 18   1.0 1014 306  8.4 0  3.6  87    0    0 214 -320  0
3932500 3070500  1  1 19   0.7 1014 302  7.8 2  3.5  87    0    0 225 -319  0
3932500 3070500  1  1 20   0.9 1014 294  7.6 3  3.5  87    0    0 242 -320  0
3932500 3070500  1  1 21   1.1 1014 295  7.5 5  3.6  89    0    0 259 -320  0
3932500 3070500  1  1 22   1.0 1014 306  7.0 5  3.7  91    0    0 271 -320  0
3932500 3070500  1  1 23   0.8 1015 300  7.4 4  3.7  92    0    0 264 -320  0
3932500 3070500  1  1 24   0.5 1015 298  7.2 4  3.7  93    0    0 256 -320  0
3932500 3070500  1  2  1   1.2 1015 305  7.8 5  3.7  93    0    0 261 -320  0
3932500 3070500  1  2  2   1.1 1015 307  7.4 5  3.8  92    0    0 266 -320  0
3932500 3070500  1  2  3   0.9 1015 307  6.8 4  3.7  92    0    0 259 -320  0
3932500 3070500  1  2  4   0.5 1015 310  5.9 3  3.7  92    0    0 247 -319  0
3932500 3070500  1  2  5  -0.3 1015 319  5.8 2  3.6  95    0    0 234 -318  0
3932500 3070500  1  2  6  -0.3 1016 314  5.8 2  3.6  97    0    0 226 -318  0
3932500 3070500  1  2  7  -0.4 1016 308  4.8 1  3.5  96    0    0 221 -317  0
3932500 3070500  1  2  8  -0.6 1016 305  4.6 2  3.5  95    0    0 220 -317  0
3932500 3070500  1  2  9  -0.4 1016 305  5.5 3  3.5  95    0    0 227 -317  0
3932500 3070500  1  2 10   0.1 1017 293  4.7 4  3.5  94    0   25 235 -317  0
3932500 3070500  1  2 11   0.8 1017 295  5.0 5  3.6  92    2   48 244 -318  0
3932500 3070500  1  2 12   1.2 1017 305  5.7 4  3.7  90   38   77 245 -319  0
3932500 3070500  1  2 13   1.3 1017 308  6.0 2  3.7  89   85   64 232 -322  0
3932500 3070500  1  2 14   1.3 1017 306  5.8 2  3.7  88   91   51 223 -323  0
3932500 3070500  1  2 15   1.2 1017 300  6.1 2  3.6  88   46   47 225 -322  0
3932500 3070500  1  2 16   0.7 1017 301  5.6 3  3.6  90    0   13 230 -320  0
3932500 3070500  1  2 17   0.2 1018 308  5.3 3  3.6  92    0    0 234 -319  0
3932500 3070500  1  2 18  -0.3 1018 298  4.9 2  3.5  94    0    0 229 -318  0
3932500 3070500  1  2 19  -0.2 1018 300  4.1 4  3.5  94    0    0 232 -315  0
3932500 3070500  1  2 20  -0.9 1018 292  4.2 3  3.4  95    0    0 236 -314  0
3932500 3070500  1  2 21  -1.3 1018 292  4.8 3  3.4  97    0    0 229 -312  0
3932500 3070500  1  2 22  -1.3 1019 307  5.5 2  3.3  96    0    0 223 -311  0
3932500 3070500  1  2 23  -2.1 1019 317  5.9 1  3.2  95    0    0 214 -310  0
3932500 3070500  1  2 24  -2.0 1019 311  5.2 0  3.1  96    0    0 204 -309  0
3932500 3070500  1  3  1  -3.4 1019 324  4.0 0  3.0  96    0    0 196 -308  0
3932500 3070500  1  3  2  -4.7 1019 311  3.9 0  2.7  98    0    0 192 -307  0
3932500 3070500  1  3  3  -4.4 1020 297  3.9 0  2.7  99    0    0 190 -307  0
3932500 3070500  1  3  4  -4.1 1020 289  3.4 0  2.7  97    0    0 190 -307  0
3932500 3070500  1  3  5  -4.4 1020 258  3.1 0  2.6  96    0    0 188 -306  0
3932500 3070500  1  3  6  -4.8 1020 266  2.5 1  2.6  98    0    0 189 -306  0
3932500 3070500  1  3  7  -4.9 1020 222  2.1 0  2.6  98    0    0 187 -307  0
3932500 3070500  1  3  8  -5.1 1020 209  1.7 0  2.5  94    0    0 180 -308  0
3932500 3070500  1  3  9  -4.9 1020 215  2.8 1  2.4  93    0    0 183 -309  0
3932500 3070500  1  3 10  -4.2 1020 233  3.4 2  2.6  96    2   30 191 -310  0
3932500 3070500  1  3 11  -1.9 1020 258  3.9 3  2.9  97   18   64 200 -313  0
3932500 3070500  1  3 12  -0.8 1020 251  3.5 5  3.3  97   54   84 217 -316  0
3932500 3070500  1  3 13   0.0 1020 265  3.9 5  3.5  97  139   62 228 -318  0
3932500 3070500  1  3 14   0.6 1020 254  4.6 5  3.6  94   72   79 231 -319  0
3932500 3070500  1  3 15  -0.2 1019 246  3.3 6  3.6  94    0   42 240 -321  0
3932500 3070500  1  3 16  -0.6 1019 257  4.0 4  3.5  96    0    5 238 -322  0
3932500 3070500  1  3 17  -1.4 1019 244  3.7 5  3.4  97    0    0 237 -322  0
3932500 3070500  1  3 18  -1.4 1019 234  2.9 6  3.3  98    0    0 249 -322  0
3932500 3070500  1  3 19  -1.1 1019 268  3.6 7  3.4  98    0    0 262 -323  0
3932500 3070500  1  3 20  -0.9 1018 236  3.8 7  3.4  98    0    0 273 -323  0
3932500 3070500  1  3 21  -0.6 1018 228  4.0 7  3.5  98    0    0 279 -324  0
3932500 3070500  1  3 22  -1.3 1018 216  4.2 7  3.5  98    0    0 282 -324  0
3932500 3070500  1  3 23  -0.7 1018 223  4.1 8  3.5  99    0    0 288 -325  0
3932500 3070500  1  3 24  -0.8 1018 210  4.4 8  3.5  99    0    0 293 -325  0
3932500 3070500  1  4  1  -1.0 1018 221  4.8 7  3.5 100    0    0 292 -325  0
3932500 3070500  1  4  2  -0.6 1017 229  4.6 6  3.6 100    0    0 289 -325  0
3932500 3070500  1  4  3  -0.8 1017 214  4.8 6  3.6 100    0    0 287 -325  0
3932500 3070500  1  4  4  -0.1 1016 223  4.9 8  3.6 100    0    0 294 -325  0
3932500 3070500  1  4  5   0.0 1016 229  5.0 8  3.7  99    0    0 302 -326  0
3932500 3070500  1  4  6  -0.2 1016 210  5.3 8  3.7  99    0    0 300 -326  0
3932500 3070500  1  4  7  -0.3 1015 201  5.4 8  3.7  99    0    0 299 -326  0
