Koordinatensystem : Lambert konform konisch
Rechtswert        : 3867500 Meter
Hochwert          : 2680500 Meter
Hoehenlage        : 257 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3867500 2680500  1  1  1   2.9  963 242  2.2 8  4.5  92    0    0 285 -315  2
3867500 2680500  1  1  2   2.6  963 258  1.8 8  4.4  91    0    0 287 -315  2
3867500 2680500  1  1  3   2.2  963 273  1.5 8  4.3  91    0    0 286 -315  2
3867500 2680500  1  1  4   2.0  964 279  1.3 8  4.2  91    0    0 284 -314  2
3867500 2680500  1  1  5   1.8  964 285  1.0 8  4.2  91    0    0 283 -314  2
3867500 2680500  1  1  6   1.7  965 285  0.5 7  4.1  91    0    0 280 -315  2
3867500 2680500  1  1  7   1.5  965 297  0.5 8  4.0  88    0    0 280 -315  2
3867500 2680500  1  1  8   1.6  966 290  1.2 8  3.9  87    0    0 283 -314  2
3867500 2680500  1  1  9   1.6  967 296  1.9 8  3.9  88    0    0 283 -313  2
3867500 2680500  1  1 10   1.4  968 299  2.3 8  3.9  88    0   27 281 -312  2
3867500 2680500  1  1 11   1.6  969 294  2.9 8  3.9  88    2   57 281 -312  2
3867500 2680500  1  1 12   1.5  970 278  2.7 7  3.8  86    8   75 276 -313  2
3867500 2680500  1  1 13   1.2  970 295  2.3 6  3.7  85   11   84 265 -313  2
3867500 2680500  1  1 14   1.2  970 284  3.4 6  3.6  84    0   61 261 -312  2
3867500 2680500  1  1 15   0.4  970 274  3.0 7  3.6  86    0   49 265 -311  2
3867500 2680500  1  1 16   0.2  970 281  3.8 7  3.6  88    8   27 267 -310  2
3867500 2680500  1  1 17   0.0  970 288  4.1 5  3.4  85    0    2 257 -309  2
3867500 2680500  1  1 18  -0.4  970 265  5.2 6  3.2  82    0    0 251 -306  2
3867500 2680500  1  1 19  -0.3  970 254  5.6 4  3.1  81    0    0 247 -306  2
3867500 2680500  1  1 20  -0.9  971 272  3.7 8  3.2  85    0    0 256 -306  2
3867500 2680500  1  1 21  -0.8  971 268  3.4 7  3.3  88    0    0 269 -305  2
3867500 2680500  1  1 22  -0.8  971 259  3.8 7  3.2  87    0    0 267 -304  2
3867500 2680500  1  1 23  -0.8  970 252  5.9 8  3.2  87    0    0 272 -305  2
3867500 2680500  1  1 24  -0.8  971 248  6.0 7  3.3  89    0    0 274 -306  2
3867500 2680500  1  2  1  -0.7  971 263  5.6 8  3.4  91    0    0 274 -307  2
3867500 2680500  1  2  2  -0.1  971 268  4.9 8  3.5  90    0    0 281 -308  2
3867500 2680500  1  2  3  -0.2  971 265  4.7 5  3.4  88    0    0 271 -309  2
3867500 2680500  1  2  4   0.1  972 281  5.2 8  3.4  87    0    0 272 -309  2
3867500 2680500  1  2  5   0.4  972 287  4.3 7  3.4  84    0    0 283 -311  2
3867500 2680500  1  2  6  -0.2  972 287  4.4 6  3.3  84    0    0 274 -312  2
3867500 2680500  1  2  7  -0.1  973 285  4.4 8  3.3  85    0    0 278 -312  2
3867500 2680500  1  2  8   0.0  973 274  4.5 8  3.4  86    0    0 289 -311  2
3867500 2680500  1  2  9  -0.6  973 270  4.8 8  3.5  90    0    0 289 -310  2
3867500 2680500  1  2 10  -0.2  974 279  4.7 6  3.5  92    0   11 279 -310  2
3867500 2680500  1  2 11   0.3  974 277  3.7 8  3.6  91    0   20 279 -311  2
